worker_id_anon	ref_id	ref_len	sys_id	candidate	NLL	human_score	gm
34	395	40	20	In addition, the system is very cumbersome, with the result that it is often the case for decades; calls for further increases in the resources for energy technologies in the Framework Programme for Research, Technological Development and Demonstration Activities as well as in the Intelligent Energy Europe Programme.	0.573	56	2
34	395	40	21	In addition, the system is very cumbersome, with the result that the use of novel technologies often takes decades; it requests a further increase in energy technologies in the Framework Programme on Research, Technological Development and Demonstration Activities, as well as in the Intelligent Energy Europe Programme.	0.634	88	2
34	395	40	17	In addition, the system is very cumbersome, with the result that it is often the case for decades to apply; calls for further increases in the resources for energy technologies in the Framework Programme for Research, Technological Development and Demonstration Activities as well as in the Intelligent Energy Europe Programme.	0.561	65	2
34	163	5	30	I accidentally takes it.	1.754	64	1
34	163	5	1 8 17 22 25 28 31 34	I took it by accident.	0.433	100	2
34	163	5	29 35	I took it by mistake.	0.436	100	2
34	163	5	3 6 10 13 15 20 26 33	I accidentally took it.	0.785	100	2
34	163	5	4 11 19 23	I got it by accident.	0.9	59	2
34	337	40	2 9 22	the measures necessary for the implementation of Directive 94/19/EC should be adopted in accordance with Council Decision 1999/468/EC of 28 June 1999 establishing the procedures for the exercise of implementing powers conferred on the Commission (4).	0.26	100	2
34	337	40	6 13	the measures necessary for the implementation of Directive 94/19/EC should be adopted in accordance with Council Decision 1999/468/EC of 28 June 1999 laying down the procedures for the exercise of implementing powers(4).	0.341	71	2
34	337	40	17	the measures necessary to implement Directive 94/19/EC should be adopted in accordance with Council Decision 1999/468/EC of 28 June 1999 laying down the procedures of the exercise of implementing powers conferred on the Commission (4).	0.285	100	2
34	337	40	0	The measures necessary for the implementation of Directive 94/19/EC should be adopted in accordance with Council Decision 1999/468/EC of 28 June 1999 laying down the procedures for the exercise of implementing powers conferred on the Commission ( 4 ) .	-2	100	2
34	337	40	27	Council Decision 1999/468/EC of 28 June 1999 laying down the procedures applicable to the exercise of implementing powers conferred on the Commission (4).	0.489	68	2
34	172	5	32 33 34	The three of you need a new job.	0.404	97	2
34	172	5	29	The three of you need new gigs.	1.651	100	2
34	172	5	2 4 9 11 16 19 22	You guys need a new job.	0.764	72	2
34	172	5	0	You three need new gigs.	-2	100	2
34	172	5	35	you three need a new job.	-1	85	2
34	316	20	14	Off - balance sheet receivables subject to credit risk Off - balance sheet items included in the items listed in Annex I of CRR.	0.566	35	2
34	316	20	12	Off - balance sheet receivables subject to credit risk Off - balance sheet items comprise the items listed in Annex I of CRR.	0.552	37	2
34	316	20	4	Off - balance sheet exposure subject to credit risk Off - balance sheet positions comprising items listed in Annex I of CRR.	0.44	100	2
34	316	20	35	subbalance sheet exposures subject to credit risk The sub-balance sheet position includes the items listed in Annex I to CRR.	-1	34	2
34	316	20	17	Off - balance sheet exposures subject to credit risk Off - balance sheet positions comprise the items listed under Annex I of CRR.	0.476	100	2
34	261	10	34	"Tell me Galead, do you want to think of me as the enemy? """	0.634	82	2
34	261	10	1 3 6 8 10 13 15 17 20 22 25 28 30	"Tell me, Galead, do you wish me to be the enemy? """	0.451	100	2
34	261	10	2 4 5 7 9 11 12 14 16 18 19 21 23 24 26 27	"Tell me, Galead, do you want to think of me as a foe? """	0.662	83	2
34	261	10	32 33	"""Tell me, Galead, do you wish me to be the enemy?"""	0.68	100	2
34	261	10	29	"Tell me, Galead, do you want to think of me as the enemy desires? """	1.001	19	2
34	311	20	20	Directive 91/440 imitated the liberalisation of rail transport by introducing the right of access of transport undertakings towards railway infrastructure.	0.539	78	2
34	311	20	23	Directive 91/440 gave rise to the liberalisation of rail transport by introducing the right of transport undertakings to railway infrastructure.	0.474	69	2
34	311	20	15	Directive 91/440 imitated the liberalisation of rail transport by introducing a right of access for transport undertakings towards railway infrastructure.	0.522	100	2
34	311	20	18	Directive 91/440 impetus for rail transport liberalisation by introducing access rights for transport undertakings towards railway infrastructure.	0.758	68	2
34	311	20	17	Directive 91/440 gave rise to the liberalisation of rail transport by introducing a right of access by transport undertakings to railway infrastructure.	0.379	70	2
34	310	20	11	In order to complete this reform, the adoption of the implementing legislation is needed, and their practical implementation in the field needs to be closely monitored.	0.701	64	2
34	310	20	0	The reform needs to be completed by adopting pending implementing legislation and its concrete operationalisation on the ground, carefully monitored.	-2	100	2
34	310	20	29	In order to complete this reform, it is necessary to adopt adopts implementing legislation and their concrete implementation in the field needs to be closely monitored.	0.848	95	2
34	310	20	24	In order to complete this reform, it is necessary to adopt the rules of implementation that are in place, and their practical implementation in the field should be closely monitored.	0.888	81	2
34	310	20	3 6 10 23	In order to complete this reform, the current implementing legislation needs to be adopted, and their concrete implementation in the field needs to be closely followed up.	0.726	93	2
34	246	10	2 4 5 7 16 18 19 21 24	Officers, keep your eye open.	1.154	82	2
34	246	10	9 11 12 14 25 26 27	Officers, keep your eyeballs open.	1.178	88	2
34	246	10	35	officers, keep your eyes open.	-1	85	2
34	246	10	31	Guardians, keep your eyes open. place.	1.801	60	2
34	246	10	29	Officers, keep your eyes wide open.	1.022	94	2
34	204	5	11	in life is the only thing that matters.	1.061	15	2
34	204	5	0	Only moments count in life.	-2	100	2
34	204	5	30	In life, only moments are important. counting.	1.753	68	2
34	204	5	27	There's only one thing that's important.	1.604	68	2
34	204	5	35	there are only moments in life.	-1	65	2
34	370	40	35	"""Tettnanger Hopfen"" is achieved on the basis of the site's favoured habitat (land, rainfall, and average temperature) relative to other growth zones, up to 8,30 m (the back structures are generally high 7-7.50 m in other regions)."	-1	72	2
34	370	40	25	The ‘ Tettnanger Hopfen’, based on the favoured factors of the habitat (soil, rainfall and average temperament), has a height of up to 8,30 m as compared to other production areas (support structures in other areas are generally 7 - 7,50 m high).	0.689	67	2
34	370	40	30	Tettnang hops are based on habitat - based factors (soil, rainfall and average temperatures), compared with other areas of production, up to 8,30 m (the support structures are generally 7 - 7,50 m in other areas).	0.732	88	2
34	370	40	16	The ‘ Tettnanger Hopfen’ is based on habitats (soil, rainfall and average temperatures), compared with other production areas, up to 8,30 m (the support structures in other regions are generally 7 - 7,50 m high).	0.635	66	2
34	370	40	23	The ‘ Tettnanger Hopfen’, based on the favoured factors of the habitat (land, rainfall and average temperatures), has a height of up to 8,30 m as compared to other production areas (back - up structures are generally 7 - 7,50 m in other areas).	0.647	63	2
34	151	5	1 4 8 11 17 19 26	these rebates are set out below:	0.732	80	2
34	151	5	30	listing these discounts are shown below:	1.622	81	2
34	151	5	2 9 16	these discounts are set out below:	0.587	96	2
34	151	5	3 5 10 12 15 18 22 23 25	these discounts are set out in the following:	0.895	78	2
34	151	5	32 33 34	the discounts are listed below:	0.706	100	2
34	169	5	3 10 15 33 34	not with a four - hour flight.	0.709	6	2
34	169	5	7 14 21 24 27	not with a 4 hours of flight interruption.	1.37	68	2
34	169	5	28 29 30 31	not on a four - hour flight.	0.46	11	2
34	169	5	0	Not on a four-hour layover.	-2	100	2
34	169	5	32	and not on a four - hour flight.	1.018	8	2
34	372	40	16 19 24 32 33	No 1605/2002 of 25 June 2002 on the Financial Regulation applicable to the general budget of the European Communities (OJ L 248, 16.9.2002, p. 1), as last amended by Regulation (EC, Euratom)	0.323	66	2
34	372	40	2 30	Amendment 164 Proposal for a regulation Article 115 – paragraph 1 – point b (b) or the functioning of an entity which pursues an objective of general European interest or forms part of a Union policy (operating grants).	0.262	92	2
34	372	40	5	Amendment 164 Proposal for a regulation Article 115 – paragraph 1 – point b (b) or the functioning of an entity which pursues an objective of general European interest or forms part of a Union policy (operating grant).	0.377	85	2
34	372	40	12	Amendment 164 Proposal for a regulation Article 115 – paragraph 1 – point b (b) or the functioning of an entity which pursues an objective of general European interest or is part of a Union policy (operating aid).	0.409	68	2
34	372	40	0	Amendment 164 Proposal for a regulation Article 115 – paragraph 1 – point b (b) the functioning of a body which pursues an aim of general European interest or has an objective forming part of a Union policy (operating grants).	-2	90	2
34	282	20	17	This is the story of a girl who enjoys her first taste of the spoils of dirty oil.	0.565	95	2
34	282	20	2	This is the story of a young girl who enjoys her first taste of the spoils of the dirty oil.	0.46	100	2
34	282	20	21	This is a story about a teenager who enjoys her first sample tasting for the dirty oil.	1.084	61	2
34	282	20	3 5 10	This is the story of a young girl who enjoys her first taste of the spoils of the filthy oil.	0.508	97	2
34	282	20	16 25	This is the story of a young woman who enjoys her first taste of the spoils of the dirty oil.	0.602	86	2
34	143	5	32 33	It's like a duck in a shooting gallery.	0.988	58	2
34	143	5	30	We're like a duck in a shooting range.	0.794	83	2
